image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
202,396,427,396,408,395.739444162933,395.394792836688,790,813,31.6062811665672,12.6078997844305,19,2.78811174343995,1.11219137942329,1.67606314852994
205,355,371,335,371,347.437584650294,378.238227265921,709,812,10.4681450063793,14.3904637133882,20,0.971095617332331,1.33495631126003,1.85533466863621
206,374,407,334,407,377.146092429973,414.395567798982,829,812,8.03693477933427,43.7753322665305,40,0.692585759747031,3.77235508168515,3.4470144589348
208,353,374,353,374,353.862368318537,385.282445919225,744,748,11.3153552766606,11.3153552766606,0,1.07253829669376,1.07253829669376,0
211,372,411,372,411,377.490555936677,381.68500786397,744,748,29.8247375249019,29.8247375249019,0,2.82697028968029,2.82697028968029,0
212,391,355,391,207,388.003397075106,327.530136397553,744,748,27.632825324721,120.567381198657,148,2.61920750007232,11.4281107844982,14.0283414907961
215,614,505,468,527,481.644995518544,409.881029339058,894,830,162.989158507194,117.911149563473,147.648230602334,13.3609520705208,9.66570557407983,12.1033874304462
216,468,416,468,416,478.224509570768,419.852853427319,894,830,10.926347765614,10.926347765614,0,0.895681713675247,0.895681713675247,0
219,402,393,402,312,407.679790387465,398.778837117683,803,784,8.10277589954528,86.9645133968039,81,0.72200594923381,7.74905992997282,7.21758599928952
222,354,387,377,349,368.562172849966,419.238863465613,752,886,35.3751494084015,70.74386805904,44.4184646290256,3.04404444088212,6.08753551272563,3.82222499657888
223,364,376,382,376,378.389526768634,380.229153556424,725,749,14.998140565718,5.56068851476376,18,1.43878987656793,0.533443616342492,1.72676190523374
229,403,453,403,493,406.931708958705,451.732188010498,806,824,4.13106312910916,41.4546817830853,40,0.358395663689995,3.59645392151396,3.470251143485
237,409,390,409,390,406.192449524929,372.201767459168,815,697,18.0183079462977,18.0183079462977,0,1.68019104220459,1.68019104220459,0
238,342,349,342,349,340.056779447355,355.537181625148,648,697,6.81988634189689,6.81988634189689,0,0.716608303654549,0.716608303654549,0
239,398,435,478,454,376.707631872424,420.186425859922,755,794,25.9385219178694,106.787179179052,82.2253002426869,2.36739756650934,9.7464192031976,7.50466724034622
241,394,375,357,357,371.465333069035,382.084460881316,712,750,23.6220405483618,28.956450723533,41.146081222882,2.2842224023647,2.80005333579239,3.97877568224488
242,336,357,392,394,359.289914021982,411.661455506817,745,750,59.4162840749494,37.1736026678693,67.1192967781993,5.62052473728296,3.51646281186367,6.34919658413908
243,469,352,469,399,451.779639059963,360.805084520511,935,750,19.3408982293605,41.8974032535488,47,1.61357744764994,3.49542736864175,3.92112812653245
246,407,376,426,376,410.004595487643,378.317591364307,849,750,3.79457820795332,16.1624316006547,19,0.334964854457717,1.42673210357053,1.67721730477374
247,445,343,465,412,440.29468356259,373.700331195587,928,778,31.0588206198314,45.5764993258623,71.8401002226472,2.5647714176055,3.76361048013685,5.93240284118555
249,332,390,332,390,320.843552692463,389.681891922334,661,778,11.160981555174,11.160981555174,0,1.09326593012485,1.09326593012485,0
250,375,415,375,415,380.486226675904,417.056474125943,750,828,5.85899043949357,5.85899043949357,0,0.524446125739769,0.524446125739769,0
251,414,415,455,415,435.211256349107,395.812708800842,827,828,28.6019149615687,27.5634997567803,41,2.44406094650291,2.35532737563228,3.50348915243133
255,455,394,455,394,444.576704394094,408.148865270599,827,828,17.5737155927154,17.5737155927154,0,1.50169077919492,1.50169077919492,0
256,414,435,435,538,445.658322700949,417.10416467535,827,828,36.3663349569958,121.364751232154,105.118980208143,3.10753804964681,10.3707338885214,8.98251724082618
258,405,414,425,414,391.640194869319,423.829201824531,768,828,16.5860664907968,34.7777199779454,20,1.46865177219293,3.07947397333659,1.77094644231391
269,603,546,603,611,483.061898725487,355.387872925802,874,828,225.206862961779,282.352098707857,65,18.7058954921185,23.4524329363171,5.39896160799528
270,352,381,372,398,354.662765656644,385.437969176342,662,828,5.17550880130252,21.409911561961,26.2488094968134,0.48820601662093,2.01959808033576,2.4760515762732
275,399,369,382,369,391.422220681603,366.659018964907,727,699,7.931136841903,9.70867832300014,17,0.786406711356499,0.962657679952062,1.6856239350742
276,360,388,360,371,352.74308727542,386.714810206818,719,740,7.36983684328678,17.3094783898445,17,0.714286755591009,1.67763973924567,1.64764500263098
280,377,373,470,373,406.85748156573,371.481321677403,790,743,29.8960798315667,63.1607791122758,93,2.75665916320099,5.82393215015858,8.57534846113825
281,332,298,332,298,338.216907728006,293.090475124504,661,593,7.92170285996989,7.92170285996989,0,0.892068948802582,0.892068948802582,0
