image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
46,349,345,404,345,372.658103408846,375.920932675267,734,766,38.933403837991,44.027475051824,55,3.66984151797034,4.15000590621168,5.18427015342063
47,322,403,322,460,320.489168306099,429.83996095369,755,766,26.8824499702484,30.197857004798,57,2.49944320582792,2.8076990231448,5.29967554630866
48,376,384,338,403,375.560760105468,366.028785466621,750,766,17.9765815295816,52.7037133774622,42.485291572496,1.67686738911319,4.91623716680533,3.96305603696958
50,409,453,409,528,421.777013019413,437.467458471929,777,753,20.1124813988599,91.4297169263369,75,1.85881341435013,8.45001573513171,6.93156668794544
52,250,338,237,358,242.953019075169,365.550514592235,497,796,28.4374892431078,9.61502505024713,23.8537208837531,3.0303706040737,1.02460132892228,2.54191268244344
53,349,338,310,338,355.621881832716,365.36933893573,773,796,28.1590133489316,53.2018497398086,39,2.53783177608534,4.79481802658142,3.51487596674205
55,343,359,362,379,345.409074026614,385.216767205784,762,795,26.3272201416706,17.7174213458193,27.5862284482674,2.39074836307384,1.60890120006871,2.50507764022106
56,411,338,392,378,367.763060364276,376.149138591741,746,796,57.6609896234459,24.3075077056104,44.2831796509691,5.28548111629516,2.22814200382648,4.05920729670465
59,502,377,502,377,495.446941621726,364.414199663099,871,718,14.18960690891,14.18960690891,0,1.25706440423682,1.25706440423682,0
60,402,389,402,369,378.07554550204,389.476744069543,802,818,23.9292040806372,31.4908966324318,20,2.08884904563265,2.74893093623613,1.74585752087164
61,400,409,358,428,397.261480238544,423.205515544865,842,778,14.4670716587459,39.5531403520899,46.0977222864644,1.26194948354184,3.45018440615816,4.02106232719813
66,414,392,414,392,423.015993746588,379.901559693103,826,745,15.0884194367092,15.0884194367092,0,1.35645711021954,1.35645711021954,0
68,392,409,374,409,385.84781840855,416.347860025609,711,778,9.58333894267086,13.9413718119102,18,0.909280621480517,1.32277688405454,1.70786521112941
69,398,423,358,478,401.760261551906,438.064206375039,793,736,15.5264252372688,59.2438022374219,68.0073525436772,1.43508432015491,5.47581625248839,6.28581813258683
70,344,358,326,400,357.170168752635,405.063412796266,723,841,48.8714453336984,31.5787518628137,45.6946386351835,4.40657191311297,2.84734859097543,4.12013006398247
72,409,374,409,374,406.296158739672,378.054784002652,778,788,4.87360553073571,4.87360553073571,0,0.440113570822549,0.440113570822549,0
74,372,405,407,444,369.585410451452,413.909058238576,708,772,9.23046918559952,48.0137093669682,52.4022900262956,0.881193688459143,4.58366490402145,5.00262405989257
79,203,388,203,388,207.53588080852,397.717528570101,385,859,10.7240186599905,10.7240186599905,0,1.13923868114188,1.13923868114188,0
80,452,431,452,409,456.470650967734,416.528414302609,904,859,15.1464026313921,8.7557833451396,22,1.21459294885168,0.702127955494748,1.76418424394421
81,424,665,472,377,455.293226993086,394.591346770726,942,886,272.213346103586,24.2604976353017,291.972601454315,21.0496329996663,1.87600857534019,22.5775708448639
87,374,406,392,406,374.05621763318,418.688815420126,746,812,12.6889399552649,21.9769279562415,18,1.15075681820863,1.99308214697882,1.63241553674157
88,397,340,397,340,388.560488828503,331.304305724084,791,714,12.1177740428683,12.1177740428683,0,1.13719169468734,1.13719169468734,0
89,239,420,228,420,229.271907982115,422.934274534848,456,799,10.160991160034,3.19808019924821,11,1.10449666707889,0.347630350768737,1.19569667432199
95,382,348,382,398,431.459154034624,370.108738559213,897,662,54.17567940045,56.7814263873234,50,4.85953242076469,5.09326667390478,4.48497598419072
